id,name,code,zipcode,country_id/id,state_id/id
base.city_9407,Sai Buri,9407,,base.th,base.state_th_038
base.city_9408,Mai Kaen,9408,,base.th,base.state_th_038
base.city_9409,Yaring,9409,,base.th,base.state_th_038
base.city_9410,Yarang,9410,,base.th,base.state_th_038
base.city_9411,Kapho,9411,,base.th,base.state_th_038
base.city_9412,Mae Lan,9412,,base.th,base.state_th_038
base.city_9501,Mueang Yala,9501,,base.th,base.state_th_076
base.city_9502,Betong,9502,,base.th,base.state_th_076
base.city_9503,Bannang Sata,9503,,base.th,base.state_th_076
base.city_9504,Than To,9504,,base.th,base.state_th_076
base.city_9505,Yaha,9505,,base.th,base.state_th_076
base.city_9506,Raman,9506,,base.th,base.state_th_076
base.city_9507,Kabang,9507,,base.th,base.state_th_076
base.city_9508,Krong Pinang,9508,,base.th,base.state_th_076
base.city_9601,Mueang Narathiwat,9601,,base.th,base.state_th_033
base.city_9602,Tak Bai,9602,,base.th,base.state_th_033
base.city_9603,Bacho,9603,,base.th,base.state_th_033
base.city_9604,Yi-ngo,9604,,base.th,base.state_th_033
base.city_9605,Ra-ngae,9605,,base.th,base.state_th_033
base.city_9606,Rueso,9606,,base.th,base.state_th_033
base.city_9607,Si Sakhon,9607,,base.th,base.state_th_033
base.city_9608,Waeng,9608,,base.th,base.state_th_033
base.city_9609,Sukhirin,9609,,base.th,base.state_th_033
base.city_9610,Su-ngai Kolok,9610,,base.th,base.state_th_033
base.city_9611,Su-ngai Padi,9611,,base.th,base.state_th_033
base.city_9612,Chanae,9612,,base.th,base.state_th_033
base.city_9613,Cho-airong,9613,,base.th,base.state_th_033
